trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
729,False,"{'a': 0.002, 'e': 0.2331670801985418}",30,7,26.78673094082415,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
730,False,"{'a': 0.002, 'e': 0.23270121206157107}",20,0,27.531580304479842,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
731,False,"{'a': 0.002, 'e': 0.23223627472975883}",20,13,12.683548837981377,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.002, 'e': 0.23177226634335515}",30,16,-40.75099927250009,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
733,False,"{'a': 0.002, 'e': 0.23130918504632592}",20,6,9.498466178447071,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
734,False,"{'a': 0.002, 'e': 0.23084702898634524}",20,0,-15.896417347057053,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
735,False,"{'a': 0.002, 'e': 0.23038579631478834}",30,11,-8.23875473788917,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 0}",1
736,False,"{'a': 0.002, 'e': 0.22992548518672384}",25,11,-18.493921635298005,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
737,False,"{'a': 0.002, 'e': 0.22946609376090668}",30,24,10.16991678115482,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.002, 'e': 0.2290076201997705}",25,0,-17.330064226181847,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
739,False,"{'a': 0.002, 'e': 0.2285500626694205}",25,0,21.557836691451943,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
740,False,"{'a': 0.002, 'e': 0.22809341933962587}",20,0,8.209996367285086,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
741,False,"{'a': 0.002, 'e': 0.22763768838381274}",30,16,24.686195691410997,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.002, 'e': 0.22718286797905665}",20,8,-22.444166474394134,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
743,False,"{'a': 0.002, 'e': 0.22672895630607542}",20,0,7.527907799427397,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
744,False,"{'a': 0.002, 'e': 0.2262759515492217}",20,7,-33.76686707093333,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
745,False,"{'a': 0.002, 'e': 0.22582385189647586}",20,16,7.456492410374984,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.002, 'e': 0.22537265553943872}",20,9,21.684727986674137,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.002, 'e': 0.22492236067332425}",25,7,-25.787688932479753,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
748,False,"{'a': 0.002, 'e': 0.22447296549695234}",25,11,23.52989576196265,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.002, 'e': 0.22402446821274175}",20,0,-62.49130068543992,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
750,False,"{'a': 0.002, 'e': 0.22357686702670268}",25,0,34.55212988059425,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
751,False,"{'a': 0.002, 'e': 0.22313016014842982}",30,5,15.832949709864584,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
752,False,"{'a': 0.002, 'e': 0.22268434579109508}",30,13,30.95342532784471,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.002, 'e': 0.2222394221714404}",35,18,32.00302388611088,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.002, 'e': 0.22179538750977074}",25,18,10.906532037221636,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.002, 'e': 0.22135224002994683}",25,11,-32.882619497652485,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
756,False,"{'a': 0.002, 'e': 0.2209099779593782}",25,0,20.769353447450925,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.002, 'e': 0.22046859952901593}",20,6,19.729351532308566,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.002, 'e': 0.22002810297334574}",25,12,-27.820518260506617,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
759,False,"{'a': 0.002, 'e': 0.21958848653038082}",20,0,-3.7842845587136105,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
760,False,"{'a': 0.002, 'e': 0.2191497484416548}",25,18,12.825385832725186,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.002, 'e': 0.21871188695221475}",20,11,-23.113597711970367,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
762,False,"{'a': 0.002, 'e': 0.21827490031061414}",20,0,-42.789497128219004,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
763,False,"{'a': 0.002, 'e': 0.21783878676890578}",25,18,11.035465229814285,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.002, 'e': 0.21740354458263497}",20,5,13.351007308915007,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.002, 'e': 0.21696917201083235}",25,15,17.722660392293786,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.002, 'e': 0.21653566731600707}",25,15,20.127235893599373,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.002, 'e': 0.21610302876413975}",25,17,13.531214482783362,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.002, 'e': 0.21567125462467565}",20,6,16.349062576871578,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
769,False,"{'a': 0.002, 'e': 0.21524034317051757}",30,8,-4.067023037625139,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
770,False,"{'a': 0.002, 'e': 0.2148102926780192}",25,13,-1.8075400514899371,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
771,False,"{'a': 0.002, 'e': 0.21438110142697794}",25,17,16.98248005408474,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.002, 'e': 0.21395276770062824}",25,13,19.250885100901215,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.002, 'e': 0.2135252897856346}",25,8,10.838889692651643,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
774,False,"{'a': 0.002, 'e': 0.21309866597208482}",30,0,-18.57139221050572,"{0: 24, 1: 3, 2: 2, 3: 1, 4: 0}",0
775,False,"{'a': 0.002, 'e': 0.21267289455348304}",25,12,15.726585669357036,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
776,False,"{'a': 0.002, 'e': 0.21224797382674304}",20,9,-3.209253755559413,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
777,False,"{'a': 0.002, 'e': 0.21182390209218135}",20,0,16.817813376557233,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
778,False,"{'a': 0.002, 'e': 0.21140067765351048}",20,4,-7.091885405374355,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
779,False,"{'a': 0.002, 'e': 0.21097829881783206}",25,9,25.970574584538383,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.002, 'e': 0.21055676389563024}",20,0,8.546394719278094,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
781,False,"{'a': 0.002, 'e': 0.21013607120076472}",25,4,-52.36793478206616,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 1}",1
782,False,"{'a': 0.002, 'e': 0.2097162190504642}",25,9,24.988336447708775,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.002, 'e': 0.20929720576531952}",30,16,20.340941164678387,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.002, 'e': 0.20887902966927693}",30,18,-2.720034777051639,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
785,False,"{'a': 0.002, 'e': 0.20846168908963153}",20,11,1.2700299675086817,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.002, 'e': 0.20804518235702046}",20,12,14.735634540712379,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.002, 'e': 0.2076295078054162}",25,0,-1.7017758985717324,"{0: 22, 1: 2, 2: 0, 3: 1, 4: 0}",0
788,False,"{'a': 0.002, 'e': 0.20721466377212}",20,0,4.203823891262461,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
789,False,"{'a': 0.002, 'e': 0.20680064859775515}",30,8,-23.588952501818834,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
790,False,"{'a': 0.002, 'e': 0.20638746062626045}",30,16,10.165334894914377,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
791,False,"{'a': 0.002, 'e': 0.20597509820488344}",25,15,5.722553415180563,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
792,False,"{'a': 0.002, 'e': 0.2055635596841739}",30,21,13.105764156406256,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.002, 'e': 0.20515284341797715}",25,0,32.081913733255284,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
794,False,"{'a': 0.002, 'e': 0.20474294776342764}",30,17,20.67897099561754,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.002, 'e': 0.20433387108094214}",30,10,5.108262983982855,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
796,False,"{'a': 0.002, 'e': 0.20392561173421342}",30,14,5.324641474400243,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
797,False,"{'a': 0.002, 'e': 0.20351816809020354}",25,7,9.758506984603025,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
798,False,"{'a': 0.002, 'e': 0.20311153851913738}",20,13,13.386905485337326,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.002, 'e': 0.2027057213944961}",20,0,-2.629863544069858,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
800,False,"{'a': 0.002, 'e': 0.2023007150930107}",25,14,8.617054209730906,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
801,False,"{'a': 0.002, 'e': 0.20189651799465538}",25,5,-63.463341821682434,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",1
802,False,"{'a': 0.002, 'e': 0.20149312848264125}",25,3,19.23314756901229,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
803,False,"{'a': 0.002, 'e': 0.20109054494340972}",25,15,-2.402291582914601,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
804,False,"{'a': 0.002, 'e': 0.20068876576662606}",20,12,-29.26972032334369,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
805,False,"{'a': 0.002, 'e': 0.20028778934517305}",25,7,-20.46732274401281,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
806,False,"{'a': 0.002, 'e': 0.1998876140751445}",25,12,5.6853924688875175,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
807,False,"{'a': 0.002, 'e': 0.19948823835583873}",25,17,-19.182392094887994,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
808,False,"{'a': 0.002, 'e': 0.1990896605897524}",25,5,18.521860033081122,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
809,False,"{'a': 0.002, 'e': 0.19869187918257386}",20,16,5.812746684524949,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.002, 'e': 0.19829489254317698}",25,8,17.483168777953303,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
811,False,"{'a': 0.002, 'e': 0.19789869908361465}",20,12,14.505322725588835,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.002, 'e': 0.19750329721911256}",30,21,5.365605704799185,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
813,False,"{'a': 0.002, 'e': 0.19710868536806264}",20,8,-40.91514449298869,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
814,False,"{'a': 0.002, 'e': 0.19671486195201704}",25,17,7.6326997496841384,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.002, 'e': 0.1963218253956815}",20,12,14.771476431668457,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.002, 'e': 0.19592957412690934}",20,1,25.16571618949418,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.002, 'e': 0.1955381065766949}",20,0,-7.53445494250928,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
